CB-DECKBRGDIS,CB,cbdbridg,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3070,BJRBX53,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-DECKCAPTCAB,CB,cbdcapt1,Yes,5.00.9106.1000,NULL,LENOVO,10AAS0J300,MJ00P7J2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-DECK-CAPTOFF,CB,cbdcapt1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3050,9HNNXK2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-DECK-CHART1,CB,cbd2off1,No,5.00.9078.1006,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7D3,4/2/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBDECKCLERK,CB,cbddclk1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,7HM2ZS3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-DECK-SECO,CB,cbdseco1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3050,9HLPXK2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-DECKSECOLAP,CB,cbdseco2,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,20BWS1VY00,PC08N4UA,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-DECKSFTYCNTR,CB,cbd2off2,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7AC,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBDECKSFTYOFF,CB,cbdsoff1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,J7DZ2L3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-DECK-SFTYOFF,CB,cbdsoff1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7GD,5/8/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBDECKSNR2OFF,CB,cbd2off1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,FHM2ZS3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-DECK-STCPOFF,CB,cbdstcp1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3050,72T2JK2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-DECKTRMGR,CB,cbdtrmgr,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,20BWS1VY00,PC09HTT6,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-DECK-WEBEOC,CB,cbdbridg,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7A9,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBDHCPSRV1,CB,cbhcmpo2,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-56 4d 7f 78 15 e0 39 2b-fd 3a 8e 4a ca f9 fe c1,5/23/2023,Microsoft Windows Server 2012 R2 Standard,6.3.9600
CBDHCPSRV2,CB,cbhcmpo1,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 21 88 dd 3a ed c2 de-52 38 c8 a7 0b ac 53 b6,5/23/2023,Microsoft Windows Server 2012 R2 Standard,6.3.9600
CBDINAMAITRED,CB,CBHAFBD5,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7BE,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBDINDRO,CB,cbhmdhl1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,18Z15K3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBDINSTEAMLAP,CB,cbhdclk1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 5430,HL3NJR3,5/19/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBEHD,CB,Administrator,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 3c 39 4e 33 fa ff 7b-1d cb ce 3e 8c 1f ba 90,5/23/2023,Microsoft Windows Server 2019 Standard,10.0.17763
CBENTSPRODMGR,CB,cbhprod1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,4HM2ZS3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-EPO,CB,cbhcmpo1,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 3c c5 57 16 01 79 9b-ef 06 11 9f 01 01 d2 d3,5/22/2023,Microsoft Windows Server 2016 Standard,10.0.14393
CB-ESEACARE1,CB,CBMNurs1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ02QJSZ,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ESEACARE2,CB,cbmnurs1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ02QJT2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ESEACARE3,CB,cbmnurs1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 7480,F0VSVT2,5/18/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBEXCHANGE,CB,cbhcmpo1,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 3c a3 33 b7 64 56 d9-bc af 4d bb f5 8a 0e 21,5/1/2023,Microsoft Windows Server 2016 Standard,10.0.14393
CBFNBABARMGR,CB,CBHAFBM1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,6HM2ZS3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBFNBBARMGR,CB,cbhafbd1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,2HM2ZS3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBFNBDIR,CB,cbhs1pf1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,88DZ2L3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBFNBGALLSUPV,CB,cbhgsup,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3050,9HMPXK2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-FNBINVTOFF,CB,cbhhimg1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3070,CB7WQ53,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBFNBJNRFNB,CB,cbhjapuf,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3070,BLHFX53,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-FRONT-DSK2,CB,cbhjapu1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,19V25K3,3/18/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-FRONT-DSK4,CB,cbhjapu5,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,69W15K3,2/16/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-FS1,CB,cbhcmpo1,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 3c 54 ec 41 67 8d e3-96 3c 9c 9f 25 d5 39 e5,4/30/2023,Microsoft Windows Server 2019 Standard,10.0.17763
CB-FWD-PLNRLAP,CB,cbhjacd1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 5410,9HQT473,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGALDIGALMNT1,CB,CBHDIGALMNT1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,98DZ2L3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGALDIGALMNT2,CB,CBHDIGALMNT2,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,78DZ2L3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGENESIS,CB,cbhcmpo1,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 3c ed 97 54 dc 4f 49-4b b8 41 24 a1 2a 53 5a,5/23/2023,Microsoft Windows Server 2016 Standard,10.0.14393
CBGENESISTAB01,CB,cbhcas1,Yes,5.00.9106.1000,CaribbeanPrincess,Microsoft Corporation,Surface Pro 9,0F024J323093BF,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGENESISTAB02,CB,cbhcas1,Yes,5.00.9106.1000,CaribbeanPrincess,Microsoft Corporation,Surface Pro 9,0F024MZ23093BF,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-GIFT-EFFY,CB,cbhfjspc,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 5400,7JWRF13,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSTADMINOFF1,CB,cbhapur4,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,B8DZ2L3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSTASSTPRINT,CB,cbhcmgts,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,58DZ2L3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSTBBD,CB,cbhbdir1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,1GR25K3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSTFCCTRAIN03,CB,cbhobsm,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 5430,HTN3VQ3,5/20/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSTGSM01,CB,cbhsapa1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,C9W15K3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSTHGMCAB1,CB,cbhpsdr1,Yes,5.00.9106.1000,NULL,Dell Inc.,OptiPlex 3060,FMWL2W2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSTSANIOFF1,CB,cbhpho,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7AU,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-GSVC-AHGMPC,CB,cbhahgm1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,28DZ2L3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-GSVC-CRWOFF2,CB,cbhapurc,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7BW,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-GSVC-CRWOFF3,CB,cbhapurc,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7D0,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-GSVC-DCMLAP,CB,cbhicmg1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,20ARS08J00,PF011LN8,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSVCDCMOFF,CB,cbhicmg1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,9HM2ZS3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSVCGSD,CB,cbhs1pa1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,8HM2ZS3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-GSVC-GSS1,CB,cbhfds1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,47V25K3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-GSVC-HGMOFF,CB,cbhpsdr1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3050,9HMKXK2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSVCHOTELCONT,CB,cbhhoct1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,BHM2ZS3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-GSVC-LNAV,CB,cbhlnav1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 5400,DD0KP13,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSVCNIGHTMGR,CB,cbhapurn,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,F7DZ2L3,1/16/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSVCOBSMLAP04,CB,cbhobsm,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 5430,D7WGHW3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBGSVCRWOFF2,CB,NULL,Yes,5.00.9078.1006,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,JGM2ZS3,5/11/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBHGSVCHTLCLK,CB,cbhapurh,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,3HM2ZS3,4/30/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBHKGPCLKOFF,CB,cbhacclk,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,1HM2ZS3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-HKPG-PUBLIC,CB,cbhacsp2,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7CW,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-HPKCLERK,CB,cbhacclk,No,5.00.9078.1006,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7BC,4/6/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-HPKEXECHKPR1,CB,cbhacmg1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3070,C9F0R53,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-HPKSUPERV1,CB,cbhacsp1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7C0,4/30/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBHRCWC,CB,cbhcclb1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,20ARS08J00,PF011LG2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-HR-CWC,CB,cbhcclb1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,20BWS1VY00,PC09HTT7,5/16/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBHRSHRLAP1,CB,CBDPTMG1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 5400,54XRF13,5/17/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-HRSMGR,CB,cbdptmg1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7AY,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-HRSWEB,CB,Administrator,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 2a 80 7c 81 9d 68 ee-2f 7c 7f 8b 65 97 87 5b,5/23/2023,Microsoft Windows Server 2019 Standard,10.0.17763
CB-ILO001,CB,ilo180,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 7480 AIO,2T0KH63,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ILO002,CB,ilo180,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 7480 AIO,2SXLH63,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ILO003,CB,ilo180,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 7480 AIO,2SLGH63,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ILO006,CB,ilo180,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 7480 AIO,2STCH63,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBILO04,CB,ilo180,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 7490 AIO,4T5L3Q3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBITAITO1LAP,CB,cbhcmpo3,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 7480,5ZNHZY2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBITAITO1OFF,CB,cbhcmpo2,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3070,BLJCX53,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBITAITO2LAP,CB,CBHCMPO3,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 7480,6Y9T6S2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBITAITO2OFF,CB,cbhcmpo3,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,DGM2ZS3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-IT-AITOLAP,CB,cbhcmpo1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 7480,6XRFRQ2,4/28/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-IT-ITO1,CB,cbhcmpo1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3040,812NJH2,4/30/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBITITOOFF1,CB,cbhcmpo1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,48DZ2L3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ITO-DISPLAY,CB,Administrator,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7DK,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ITOLAP1,CB,cbhcmpo1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 7480,31HHZY2,5/20/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ITO-LAP2,CB,cbmsdoc1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 7480,1DXN0Z2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ITSPARE10,CB,cbhcmpo3,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 5400,B620L33,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ITSPARE2,CB,CBHDCLK1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 7480,742THR2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ITSPARE3,CB,cbhcch1,No,5.00.9078.1006,CaribbeanPrincess,Dell Inc.,Latitude 5400,2C480R2,3/3/2023,Microsoft Windows 10 Enterprise,10.0.18362
CB-ITSPARE6,CB,cbhobsm,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 5400,J9XHP13,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ITSPARE8,CB,cbhcch1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,20BWS1VY00,PC09BNYS,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ITSPARE9,CB,Administrator,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 5400,F58ZK33,5/13/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-ITSPASRE1,CB,cbhdclk1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,20ARS08J00,PF011LML,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBKIOSK1,CB,cbhfolio,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3070,BK0GX53,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBKIOSK2,CB,cbhfolio,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3070,CBL3R53,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-LAUNDRY,CB,cbhlnd1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7CG,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-LINEN,CB,CBHLIN1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7C2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-LNDY-DK10,CB,Authorized User,Yes,5.00.9106.1000,CaribbeanPrincess,Default string,Default string,Default string,5/23/2023,Microsoft Windows 10 Enterprise LTSC,10.0.17763
CB-LNDY-DK11,CB,Authorized User,Yes,5.00.9106.1000,CaribbeanPrincess,Default string,Default string,Default string,5/23/2023,Microsoft Windows 10 Enterprise LTSC,10.0.17763
CB-LNDY-DK12,CB,Authorized User,Yes,5.00.9106.1000,CaribbeanPrincess,Default string,Default string,Default string,5/23/2023,Microsoft Windows 10 Enterprise LTSC,10.0.17763
CB-LNDY-DK14,CB,Authorized User,Yes,5.00.9106.1000,CaribbeanPrincess,Default string,Default string,Default string,5/22/2023,Microsoft Windows 10 Enterprise LTSC,10.0.17763
CB-LNDY-DK5,CB,Authorized User,Yes,5.00.9106.1000,CaribbeanPrincess,Default string,Default string,Default string,5/23/2023,Microsoft Windows 10 Enterprise LTSC,10.0.17763
CB-LNDY-DK8,CB,Authorized User,Yes,5.00.9106.1000,CaribbeanPrincess,Default string,Default string,Default string,5/23/2023,Microsoft Windows 10 Enterprise LTSC,10.0.17763
CB-LNDY-DK9,CB,Authorized User,Yes,5.00.9106.1000,CaribbeanPrincess,Default string,Default string,Default string,5/23/2023,Microsoft Windows 10 Enterprise LTSC,10.0.17763
CB-MAITRED2,CB,cbhdclk1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7CZ,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-MAPSTSK,CB,Administrator,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 21 a7 75 7e cd 61 f4-fa 0b 50 83 c2 11 8b 30,5/23/2023,Microsoft Windows Server 2012 R2 Standard,6.3.9600
CB-MED2,CB,cbmdoct1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7AD,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-MED3,CB,Cbmadmin,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7BH,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBMEDADMINLAP,CB,cbmnurs1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 5420,2FK06M3,5/20/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBMEDHEALTHLAP,CB,cbmnurs1,No,5.00.9078.1006,CaribbeanPrincess,Dell Inc.,Latitude 5420,CYC06M3,3/30/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBMEDNUR4,CB,cbmnurs1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,28V25K3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBMEDSNRDOCOFF1,CB,cbmsdoc1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,76V25K3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBMEDSNUR,CB,CBMSNUR1,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3000,GGM2ZS3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-NAPAELOG,CB,cbhcmpo1,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 3c 9b 10 5a 59 47 59-80 73 01 c4 d7 db 75 79,5/23/2023,Microsoft Windows Server 2019 Standard,10.0.17763
CB-NAPA-STAB,CB,cbdbridg,Yes,5.00.9106.1000,CaribbeanPrincess,HP,HP EliteDesk 800 G5 SFF,CZC0039LC8,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBNEPTOB1,CB,NULL,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 3c e6 04 03 3e 74 5a-1a eb e0 a7 1e f5 af 8b,5/23/2023,Microsoft Windows Server 2012 R2 Standard,6.3.9600
CBNEPTUDC,WORKGROUP,NULL,Yes,5.00.9106.1000,NULL,"VMware, Inc.",VMware Virtual Platform,VMware-42 3c dc 89 98 59 25 bd-98 28 90 0f a9 0c 2c eb,5/23/2023,Microsoft Windows Server 2019 Standard,10.0.17763
CB-NEW-LAP9,CB,cbhchef2,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,Latitude 7480,45BJNH2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-OBSM,CB,cbhobsm,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7CN,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBONEOCEAN,CB,Administrator,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 3c 78 a3 71 92 90 ca-e6 43 5b 75 46 12 67 9f,5/23/2023,Microsoft Windows Server 2019 Standard,10.0.17763
CBONEOCEANDECK,CB,cbdbridg,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,38DZ2L3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBONEOCEANECR,CB,cbtecr01,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,38V25K3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CBORION,CB,cbhcmpo1,Yes,5.00.9106.1000,CaribbeanPrincess,"VMware, Inc.",VMware Virtual Platform,VMware-42 21 22 63 5a 0b b2 9f-5c b3 bd 6c e9 39 4d 5a,5/15/2023,Microsoft Windows Server 2012 R2 Standard,6.3.9600
CB-PCON-CORAL,CB,cbhdclk1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7G9,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-PCON-ISLAND,CB,cbhdclk1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7DR,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-PCON-PALM1,CB,cbhdclk1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7CA,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-PCON-PALM2,CB,cbhdclk1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7EN,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-PHOTO-LAB1,CB,cbhfom3,Yes,5.00.9106.1000,CaribbeanPrincess,Dell Inc.,OptiPlex 3080,B9W15K3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
CB-PHOTO-MGR,CB,cbhfom1,Yes,5.00.9106.1000,CaribbeanPrincess,LENOVO,10AAS0J300,MJ00P7E9,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
