EPSECSUPVOFF1,CJGBJ23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,epdseco2,SCCM,5/23/2023
EPSHXDESK1,CWVCJ23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephapur1,SCCM,5/22/2023
EPSHXDESK2,GR748M2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephtstf1,SCCM,5/23/2023
EPSHXDESK3,GD23FF3,Dell Inc.,OptiPlex 3080,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephtstf2,SCCM,5/22/2023
EPSHXDESK4,D1S9J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephtstf3,SCCM,5/23/2023
EPSHXDESK5,CX06J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephtstf1,SCCM,5/23/2023
EPSHXMGROFF1,CQ38J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephshrm1,SCCM,5/22/2023
EPSHXOFF1,FVLRCS2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephtstf3,SCCM,5/23/2023
EPSHXOFF2,CZC7J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephapur1,SCCM,5/22/2023
EPSHXOFF3,D2F6J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephtstf2,SCCM,5/23/2023
EPSNDISCOVERY,VMware-42 15 2e a2 22 8b fd 6d-bb 65 43 e7 51 2a b0 e0,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EmeraldPrincess,,Administrator,SCCM,5/23/2023
EPSPADESK1,GQL48M2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephspa2,SCCM,5/22/2023
EPSPADESK2,CNBDJ23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephspa1,SCCM,5/23/2023
EPSPAMGROFF1,CMC6J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ephspa1,SCCM,5/23/2023
EP-SQL2,VMware-42 07 12 a5 f0 03 a7 b7-4e 68 e5 c3 1d f4 57 d7,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2008 R2 Standard,,EmeraldPrincess,,ppa2165-2,SCCM,5/23/2023
EPSQL5,VMware-42 07 d0 20 5f 35 25 e7-dc 49 12 66 a7 a9 27 16,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2016 Standard,,EmeraldPrincess,,ksu2108-2,SCCM,5/23/2023
EPSQL6,VMware-42 07 a1 d0 39 e3 43 92-bd 5d cd 56 e0 ea 2f b2,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2016 Standard,,EmeraldPrincess,,ephcmpo1,SCCM,5/23/2023
EPSQL7,VMware-42 07 ba cc fe 15 de d2-de 4a 06 44 0c d9 f2 b5,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2016 Standard,,EmeraldPrincess,,ephcmpo1,SCCM,5/23/2023
EPSQL9,VMware-42 07 0a c9 3b cf a7 bc-a1 85 63 17 fb 30 69 6f,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EmeraldPrincess,,ephcmpo1,SCCM,5/23/2023
EPTEC1EOFOFF1,9TM2JV2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ept1eof1,SCCM,5/23/2023
EPTEC1ETCOFF1,GQL68M2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ept1etc1,SCCM,5/23/2023
EPTEC2ETCOFF1,GQP18M2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,ept2etc1,SCCM,5/23/2023
EPTECCLERK,D018J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,epttclk1,SCCM,5/23/2023
EPTECCTOCAB1,DVX6HK2,Dell Inc.,OptiPlex 3040,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptctec1,SCCM,5/23/2023
EPTECCTOOFF1,9TL7JV2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptctec1,SCCM,5/23/2023
EPTECECR01,DX76J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptecr01,SCCM,5/23/2023
EPTECEGC1,4QYSHH2,Dell Inc.,OptiPlex 3040,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptegcs1,SCCM,5/23/2023
EPTECEOFH1,9KKHL82,Dell Inc.,OptiPlex 3020M,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,epteofh,SCCM,5/22/2023
EPTECHTLWRKSHP1,FVMVCS2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptengw1,SCCM,5/23/2023
EPTECINTERNET,CX8CJ23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptthse1,SCCM,5/22/2023
EPTECONEOCEAN,CND6J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptecr01,SCCM,5/23/2023
EPTECPLMWRKSHP1,FVNVCS2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptplumbr,SCCM,5/22/2023
EPTECSTAFFOFF1,GQN38M2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptseof1,SCCM,5/22/2023
EPTECSTATBRD,3TJYQD2,Dell Inc.,OptiPlex 3040,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptecr01,SCCM,5/23/2023
EPTECSTOREOFF1,B95F3W2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,epttskp1,SCCM,5/23/2023
EPTECSTOREOFF2,FW2SCS2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,epttskp1,SCCM,5/23/2023
EPTECSTOREOFF3,GR188M2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,epttskp1,SCCM,5/22/2023
EPTECVENTWRKSHP,CZ01MR2,Dell Inc.,OptiPlex 3050,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptveof2,SCCM,5/23/2023
EPTECVOOFF1,CM1DJ23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,eptveof1,SCCM,5/22/2023
EP-TRAKA,VMware-42 07 ce 70 5a 15 8f 55-f7 3d 11 a0 bd 4a 6a 6e,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2012 R2 Standard,,EmeraldPrincess,,ephcmpo1,SCCM,5/23/2023
EPTS1EOF,CMJ5J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,epts1eof,SCCM,5/23/2023
EPUTIL01,VMware-42 15 eb 1f ca 23 1a c6-e8 71 e2 a1 c8 a5 27 56,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EmeraldPrincess,,ephcmpo1,SCCM,5/23/2023
EPVISIONLINE,VMware-42 07 6a 9d 11 80 c2 e4-07 37 01 7d 34 c7 f2 bb,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2012 R2 Standard,,EmeraldPrincess,,vingadmin,SCCM,5/23/2023
EPWEBCAM,CPF9J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EmeraldPrincess,,webcam,SCCM,5/23/2023
EPWPERMITTAB2,0B34R49213733F,Microsoft Corporation,Surface Go 3,Microsoft Windows 11 Pro,,EmeraldPrincess,,epsrveptw,SCCM,1/25/2023
EPWPERMITTAB3,0B33MYC213333F,Microsoft Corporation,Surface Go 3,Microsoft Windows 11 Pro,,EmeraldPrincess,,epsrveptw,SCCM,4/11/2023
EPWPERMITTAB5,0B33KV7223233F,Microsoft Corporation,Surface Go 3,Microsoft Windows 11 Pro,,EmeraldPrincess,,epsrveptw,SCCM,1/24/2023
EPWPERMITTAB6,0B34PFG215233F,Microsoft Corporation,Surface Go 3,Microsoft Windows 11 Pro,,EmeraldPrincess,,epsrveptw,SCCM,1/24/2023
EXAIMS,VMware-42 34 6c b5 a3 ab 72 8f-2b dd f9 74 05 ff 2b 05,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2016 Standard,,EnchantedPrincess,,exhito2,SCCM,5/23/2023
EXAIRWINT,VMware-42 34 b7 1e 5e 12 5d d3-f7 cb c5 26 30 bb 61 8f,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2016 Standard,,EnchantedPrincess,,exhito2,SCCM,5/23/2023
EXAMOS01,VMware-42 34 09 ca bb 78 b9 ec-f3 7c a9 78 d6 6a ab a9,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EnchantedPrincess,,exhito2,SCCM,5/22/2023
EXARCSIGHT,VMware-42 34 9f e1 fc 05 82 dd-8d 4a 21 53 4b d8 4f 42,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2012 R2 Standard,,EnchantedPrincess,,exhito2,SCCM,5/23/2023
EX-ART-ARTLAP,JQSNL33,Dell Inc.,Latitude 5400,Microsoft Windows 10 Enterprise,,NULL,,exhart1,SCCM,5/23/2023
EX-BOUTIQ-STR1,96F0W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhgifa2,SCCM,5/23/2023
EX-BTQ-ASSTMGR,9DKXV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhgifa2,SCCM,5/23/2023
EX-BTQCRW-STR2,JRTMZL2,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,Exhgifa2,SCCM,5/22/2023
EX-BTQ-MGR,9952W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhgifa1,SCCM,5/23/2023
EX-BTQ-WATCHLAP,7FSQL33,Dell Inc.,Latitude 5400,Microsoft Windows 10 Enterprise,,NULL,,exhplect,SCCM,5/23/2023
EX-CALLCENTER-1,JR61W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhapurn,SCCM,5/23/2023
EX-CALLCENTER-2,JNC0W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhpcsj12,SCCM,5/23/2023
EX-CALLCENTER-3,JL40W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhpcsj5,SCCM,5/23/2023
EX-CAS-CAGE1,94C3W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcasc2,SCCM,5/23/2023
EX-CAS-CAGE2,949YV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcasc2,SCCM,5/23/2023
EX-CAS-CAGE3,9424W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcasc2,SCCM,5/23/2023
EX-CAS-CASH,9443W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcasc1,SCCM,5/23/2023
EX-CAS-HOST1,JRV4LG2,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcash1,SCCM,5/23/2023
EX-CAS-HOSTLAP1,18MNL33,Dell Inc.,Latitude 5400,Microsoft Windows 10 Enterprise,,NULL,,exhcash1,SCCM,5/20/2023
EX-CAS-HOSTLAP2,8KSQL33,Dell Inc.,Latitude 5400,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhwine1,SCCM,3/13/2023
EX-CAS-MGR,97ZZV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcas1,SCCM,5/23/2023
EX-CAS-MGRLAP,BDLQ3J3,Dell Inc.,Latitude 5420,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcasm1,SCCM,5/9/2023
EX-CAS-PIT1,JLP1W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcasspr,SCCM,5/23/2023
EX-CAS-PIT2,976ZV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcasspr,SCCM,5/24/2023
EX-CAS-PIT3,9GJXV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcasspr,SCCM,5/24/2023
EX-CAS-SLOT,9725W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcass1,SCCM,5/23/2023
EXCMAS1,VMware-42 34 ec 4f 95 25 dc cb-fc fd 5b d9 16 cd ca 49,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2012 R2 Standard,,EnchantedPrincess,,exhito2,SCCM,5/23/2023
EXCMAS2,VMware-42 34 8b 85 fb 34 d8 2b-93 44 74 58 7d fd 44 83,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2012 R2 Standard,,EnchantedPrincess,,exhito2,SCCM,5/23/2023
EXCMAS3,VMware-42 34 79 e2 e2 fa 23 28-52 8c 1f 27 25 6e 1f 5d,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EnchantedPrincess,,exhito2,SCCM,5/22/2023
EXCMAS4,VMware-42 34 62 73 c7 b6 57 2f-99 21 dd 30 76 fd e6 83,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EnchantedPrincess,,exhito2,SCCM,5/23/2023
EXCMPRI1,VMware-42 34 cf b7 25 2b 07 ab-f9 21 2a e9 be 19 41 b2,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2016 Standard,,EnchantedPrincess,,exhito1,SCCM,5/24/2023
EXCMPRIDB1,VMware-42 34 a6 6b 64 d5 cb 25-fc 25 f2 4a e3 42 30 7f,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2016 Standard,,EnchantedPrincess,,exhito2,SCCM,5/23/2023
EX-COMMS-TEMP,F2N8J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,EXT2ETC1,SCCM,5/23/2023
EX-CREW-DESK1,94DZV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhapurc,SCCM,5/23/2023
EX-CREW-DESK2,9512W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhapurc,SCCM,5/23/2023
EX-CREW-JAP1,9412W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhapurc,SCCM,5/23/2023
EX-CREW-JAP2,9893W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhapurc,SCCM,5/23/2023
EXCTTASKER1,VMware-42 34 c3 47 f1 5d 31 5c-ac 77 2e e3 b5 08 14 16,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EnchantedPrincess,,ctadmin,SCCM,5/23/2023
EXDC01,VMware-42 34 38 a4 38 d5 07 97-c3 7b 46 bf 96 6a c6 e1,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EnchantedPrincess,,exhito1,SCCM,5/23/2023
EXDC02,VMware-42 34 65 b6 3f 6f 16 47-88 e9 df dd 9c 6b 09 b5,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EnchantedPrincess,,exhcss1,SCCM,5/23/2023
EXDCCDC01,VMware-42 15 0e ab 0d f5 a4 45-f9 47 f0 52 d2 9a 87 0d,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,DCC-Dallas,,ppr6645-2,SCCM,5/3/2023
EXDCWNADSDH001,VMware-42 34 50 8c c5 78 4f fd-39 dd 56 0a 51 02 ca ae,"VMware, Inc.","VMware7,1",Microsoft Windows Server 2022 Standard,,EnchantedPrincess,,NULL,SCCM,5/23/2023
EXDCWNADSDH002,VMware-42 34 ce 29 da a5 3c 5c-1f dc 64 b0 25 d5 3a af,"VMware, Inc.","VMware7,1",Microsoft Windows Server 2022 Standard,,EnchantedPrincess,,NULL,SCCM,5/23/2023
EXDCWNAIRAS001,VMware-42 34 57 df 23 f1 40 d1-a5 09 db 3b 11 13 c3 b0,"VMware, Inc.","VMware7,1",Microsoft Windows Server 2022 Standard,,EnchantedPrincess,,NULL,SCCM,5/23/2023
EXDCWNARCAS001,VMware-42 34 eb 5e ec f0 01 a6-47 b9 a2 5e 8c 37 cc 99,"VMware, Inc.","VMware7,1",Microsoft Windows Server 2022 Standard,,EnchantedPrincess,,NULL,SCCM,5/23/2023
EXDCWNBWCAS001,VMware-42 34 b9 11 bb 9b 46 80-ae 4b 0f a4 8f 26 4b 32,"VMware, Inc.","VMware7,1",Microsoft Windows Server 2022 Standard,,EnchantedPrincess,,NULL,SCCM,5/23/2023
EXDCWNOOCNC001,VMware-42 34 d3 c8 2d 0f 91 06-64 61 b5 b9 84 a7 33 d4,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EnchantedPrincess,,exhito2,SCCM,5/22/2023
EXDCWNSNWAS001,VMware-42 34 bf 7b d6 d8 c1 fa-70 b2 58 42 cc f5 11 f2,"VMware, Inc.","VMware7,1",Microsoft Windows Server 2019 Standard,,EnchantedPrincess,,NULL,SCCM,5/23/2023
EXDCWNVILAS001,VMware-42 34 a7 ae 12 67 77 df-81 47 58 d8 9e 3a c7 ab,"VMware, Inc.","VMware7,1",Microsoft Windows Server 2022 Standard,,EnchantedPrincess,,NULL,SCCM,5/23/2023
EX-DECK-1OFF,HT00BZ2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exd1off1,SCCM,5/23/2023
EX-DECK-2OFF,HVCX9Z2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exd2off2,SCCM,5/23/2023
EX-DECK-3OFF,982ZV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exd3off3,SCCM,5/23/2023
EX-DECK-3OFF2,JRQYV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdbridg,SCCM,5/23/2023
EX-DECK-BOSUN,9BX1W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdbosun,SCCM,5/23/2023
EX-DECK-BRIDGE,94L0W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdbridg,SCCM,5/23/2023
EX-DECK-CAPT,HVFW9Z2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdcapt1,SCCM,5/23/2023
EX-DECK-CAPTCBN,9GDYV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdcapt1,SCCM,5/23/2023
EX-DECK-CLERK,95Q0W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exddclk1,SCCM,5/23/2023
EX-DECK-ENVO,HVDY9Z2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdevof1,SCCM,5/23/2023
EX-DECK-ENVOLAP,6JZNL33,Dell Inc.,Latitude 5400,Microsoft Windows 10 Enterprise,,NULL,,exdevof1,SCCM,5/23/2023
EX-DECK-GMDSS,99R4W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdbridg,SCCM,4/1/2023
EX-DECK-SAFOFF,HVD2BZ2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdsoff1,SCCM,4/26/2023
EX-DECK-SAFOFF,J5S6J23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdsoff1,SCCM,5/23/2023
EX-DECK-SECO,HVCT9Z2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,Exdseco4,SCCM,5/23/2023
EX-DECK-SECSUPV,9433W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdseco2,SCCM,5/23/2023
EX-DECK-SFTY-AF,JPZ3W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,NULL,SCCM,4/7/2023
EX-DECK-SFTYCTR,99J4W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdsoff1,SCCM,5/22/2023
EX-DECK-SHARE,HVCV9Z2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exd2off1,SCCM,5/23/2023
EX-DECK-SSGLAP,732NL33,Dell Inc.,Latitude 5400,Microsoft Windows 10 Enterprise,,NULL,,exdseco4,SCCM,5/23/2023
EX-DECK-STAT,JNT1W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdbridg,SCCM,5/23/2023
EX-DECK-STCP,HVDV9Z2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdstcp1,SCCM,5/23/2023
EX-DECK-STCPCBN,9GB2W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,NULL,,exdstcp1,SCCM,5/23/2023
EX-DECK-WEBEOC,94M3W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcclb1,SCCM,5/23/2023
EX-DECK-XISFTY1,9D5YV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdbridg,SCCM,5/23/2023
EX-DECK-XISFTY2,970YV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exdbridg,SCCM,5/23/2023
EXDHCPSRV1,VMware-42 34 44 f1 82 df 7b ea-67 f4 87 9b 35 2e c8 f1,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EnchantedPrincess,,exhito2,SCCM,5/23/2023
EXDHCPSRV2,VMware-42 34 16 e1 e9 20 72 ad-b8 d1 28 10 a8 6d 03 d5,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2019 Standard,,EnchantedPrincess,,exhito2,SCCM,5/23/2023
EX-DIN-AMALFI1,99X2W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhwine1,SCCM,5/23/2023
EX-DIN-AMALFI2,JPX3W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhwine1,SCCM,5/23/2023
EX-DIN-CAPRI1,9CB0W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhwine1,SCCM,5/23/2023
EX-DIN-CAPRI2,9CP0W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhwine1,SCCM,5/23/2023
EX-DIN-CRWNGRIL,9B0ZV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhabfd7,SCCM,5/23/2023
EX-DIN-SABATINI,9822W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhwcrg,SCCM,5/23/2023
EX-DIN-SANTRNI1,9B53W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhwine1,SCCM,5/23/2023
EX-DIN-SANTRNI2,9F90W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhwine1,SCCM,5/23/2023
EX-DIN-SURLAMER,9C43W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhwsab,SCCM,5/23/2023
EXEHD,VMware-42 34 20 da cc e6 c9 d1-2a 7f d6 7a 1b 32 43 e4,"VMware, Inc.",VMware Virtual Platform,Microsoft Windows Server 2016 Standard,,EnchantedPrincess,,exhito2,SCCM,5/23/2023
EX-ELCT-COMSLAP,70WN2R2,Dell Inc.,Latitude 5400,Microsoft Windows 10 Enterprise,,NULL,,ext1etc1,SCCM,5/15/2023
EX-ELTC-1ETC,HVDZ9Z2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,ext1etc1,SCCM,5/23/2023
EX-ELTC-1ETO,HVDW9Z2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,ext1eto1,SCCM,5/23/2023
EX-ELTC-2ETC,JQY2W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,ext2etc1,SCCM,5/23/2023
EX-ELTC-2ETO,HVDX9Z2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,ext2eto1,SCCM,5/23/2023
EX-ELTC-COMLAP2,18DNL33,Dell Inc.,Latitude 5400,Microsoft Windows 10 Enterprise,,NULL,,ext2etc1,SCCM,5/22/2023
EX-ELTC-SETO,HVCW9Z2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,extseto1,SCCM,5/23/2023
EX-ELTC-WRKSHOP,HVF1BZ2,Dell Inc.,OptiPlex 3060,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,ext3eto2,SCCM,5/23/2023
EX-ELTC-WRKSTN,99T1W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exteta1,SCCM,5/23/2023
EX-ENT-CDIR,9CJYV23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhcdir1,SCCM,5/23/2023
EX-ENT-CPMGR,JRT0WV2,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhjacd1,SCCM,5/23/2023
EX-ENT-EDIR,9FW0W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhentd1,SCCM,5/23/2023
EX-ENT-FPLAN,G0MQL33,Dell Inc.,Latitude 5400,Microsoft Windows 10 Enterprise,,NULL,,exhcmgr1,SCCM,5/23/2023
EX-ENT-LIVELAP,C9WML33,Dell Inc.,Latitude 5400,Microsoft Windows 10 Enterprise,,NULL,,production,SCCM,5/23/2023
EX-ENT-MUSIC,JLT2W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhdcdir,SCCM,5/24/2023
EX-ENT-PRODMGR,9735W23,Dell Inc.,OptiPlex 3070,Microsoft Windows 10 Enterprise,,EnchantedPrincess,,exhprod1,SCCM,5/23/2023
